"Daily BID rates @ +/- 0%"
"www.oanda.com/currency/historical-rates/"
""
""
"End Date","USD/SAR","USD/EUR","USD/CNY","USD/JPY","USD/GBP","","","","",""
"2014-12-31","3.7515","0.8235","6.1409","119.57","0.6420",,,,,
"2014-12-30","3.7520","0.8226","6.1385","119.93","0.6437",,,,,
"2014-12-29","3.7527","0.8207","6.1388","120.47","0.6429",,,,,
"2014-12-28","3.7519","0.8207","6.1308","120.34","0.6424",,,,,
"2014-12-27","3.7519","0.8207","6.1308","120.34","0.6424",,,,,
"2014-12-26","3.7522","0.8198","6.1309","120.30","0.6427",,,,,
"2014-12-25","3.7528","0.8200","6.1343","120.45","0.6426",,,,,
"2014-12-24","3.7524","0.8205","6.1360","120.47","0.6437",,,,,
"2014-12-23","3.7524","0.8188","6.1350","120.29","0.6428",,,,,
"2014-12-22","3.7528","0.8165","6.1350","119.69","0.6399",,,,,
"2014-12-21","3.7529","0.8176","6.1330","119.47","0.6395",,,,,
"2014-12-20","3.7529","0.8176","6.1330","119.47","0.6395",,,,,
"2014-12-19","3.7529","0.8149","6.1319","119.24","0.6389",,,,,
"2014-12-18","3.7528","0.8120","6.1290","118.72","0.6404",,,,,
"2014-12-17","3.7527","0.8023","6.1169","117.13","0.6367",,,,,
"2014-12-16","3.7524","0.8012","6.1189","117.15","0.6373",,,,,
"2014-12-15","3.7522","0.8035","6.1190","118.40","0.6373",,,,,
"2014-12-14","3.7520","0.8023","6.1177","118.75","0.6360",,,,,
"2014-12-13","3.7520","0.8023","6.1177","118.75","0.6360",,,,,
"2014-12-12","3.7522","0.8047","6.1220","118.68","0.6361",,,,,
"2014-12-11","3.7518","0.8043","6.1225","118.48","0.6367",,,,,
"2014-12-10","3.7516","0.8068","6.1251","119.06","0.6375",,,,,
"2014-12-09","3.7519","0.8097","6.1313","119.96","0.6386",,,,,
"2014-12-08","3.7522","0.8138","6.1344","121.18","0.6411",,,,,
"2014-12-07","3.7522","0.8136","6.1363","121.42","0.6413",,,,,
"2014-12-06","3.7522","0.8136","6.1363","121.42","0.6414",,,,,
"2014-12-05","3.7524","0.8097","6.1308","120.49","0.6393",,,,,
"2014-12-04","3.7523","0.8106","6.1327","119.85","0.6376",,,,,
"2014-12-03","3.7515","0.8097","6.1294","119.43","0.6385",,,,,
"2014-12-02","3.7520","0.8039","6.1248","118.77","0.6371",,,,,
"2014-12-01","3.7519","0.8024","6.1270","118.55","0.6379",,,,,
"2014-11-30","3.7516","0.8029","6.1313","118.54","0.6386",,,,,
"2014-11-29","3.7516","0.8029","6.1313","118.55","0.6387",,,,,
"2014-11-28","3.7518","0.8028","6.1299","118.27","0.6372",,,,,
"2014-11-27","3.7514","0.8005","6.1298","117.56","0.6341",,,,,
"2014-11-26","3.7513","0.8011","6.1352","117.76","0.6353",,,,,
"2014-11-25","3.7510","0.8038","6.1384","118.04","0.6373",,,,,
"2014-11-24","3.7511","0.8061","6.1425","118.07","0.6381",,,,,
"2014-11-23","3.7508","0.8066","6.1405","117.79","0.6385",,,,,
"2014-11-22","3.7508","0.8066","6.1405","117.79","0.6385",,,,,
"2014-11-21","3.7511","0.8012","6.1374","117.84","0.6379",,,,,
"2014-11-20","3.7511","0.7974","6.1375","118.22","0.6377",,,,,
"2014-11-19","3.7511","0.7977","6.1374","117.41","0.6392",,,,,
"2014-11-18","3.7508","0.8002","6.1382","116.66","0.6390",,,,,
"2014-11-17","3.7502","0.7996","6.1400","116.19","0.6382",,,,,
"2014-11-16","3.7500","0.7982","6.1402","116.25","0.6380",,,,,
"2014-11-15","3.7500","0.7982","6.1402","116.25","0.6380",,,,,
"2014-11-14","3.7508","0.8021","6.1406","116.21","0.6380",,,,,
"2014-11-13","3.7507","0.8028","6.1424","115.62","0.6347",,,,,
"2014-11-12","3.7508","0.8024","6.1430","115.45","0.6299",,,,,
"2014-11-11","3.7508","0.8043","6.1415","115.37","0.6304",,,,,
"2014-11-10","3.7507","0.8023","6.1370","114.37","0.6295",,,,,
"2014-11-09","3.7504","0.8028","6.1453","114.58","0.6299",,,,,
"2014-11-08","3.7504","0.8027","6.1453","114.58","0.6299",,,,,
"2014-11-07","3.7507","0.8065","6.1446","115.07","0.6314",,,,,
"2014-11-06","3.7507","0.8018","6.1388","114.71","0.6274",,,,,
"2014-11-05","3.7512","0.7989","6.1391","114.23","0.6261",,,,,
"2014-11-04","3.7509","0.7988","6.1410","113.56","0.6252",,,,,
"2014-11-03","3.7495","0.8005","6.1432","113.18","0.6257",,,,,
"2014-11-02","3.7513","0.7983","6.1413","112.32","0.6250",,,,,
"2014-11-01","3.7513","0.7983","6.1413","112.32","0.6250",,,,,
"2014-10-31","3.7511","0.7957","6.1365","110.95","0.6254",,,,,
"2014-10-30","3.7510","0.7930","6.1324","109.04","0.6251",,,,,
"2014-10-29","3.7510","0.7856","6.1300","108.19","0.6204",,,,,
"2014-10-28","3.7512","0.7863","6.1298","107.94","0.6199",,,,,
"2014-10-27","3.7507","0.7877","6.1351","107.90","0.6207",,,,,
"2014-10-26","3.7502","0.7891","6.1369","108.14","0.6214",,,,,
"2014-10-25","3.7502","0.7891","6.1369","108.14","0.6214",,,,,
"2014-10-24","3.7506","0.7899","6.1369","108.07","0.6229",,,,,
"2014-10-23","3.7509","0.7906","6.1382","107.60","0.6236",,,,,
"2014-10-22","3.7517","0.7878","6.1360","107.04","0.6218",,,,,
"2014-10-21","3.7517","0.7827","6.1364","106.72","0.6190",,,,,
"2014-10-20","3.7507","0.7831","6.1406","107.04","0.6202",,,,,
"2014-10-19","3.7506","0.7836","6.1417","106.85","0.6213",,,,,
"2014-10-18","3.7506","0.7836","6.1417","106.85","0.6213",,,,,
"2014-10-17","3.7474","0.7816","6.1162","106.47","0.6216",,,,,
"2014-10-16","3.7506","0.7812","6.1391","106.01","0.6245",,,,,
"2014-10-15","3.7506","0.7877","6.1398","106.79","0.6280",,,,,
"2014-10-14","3.7507","0.7880","6.1389","107.05","0.6251",,,,,
"2014-10-13","3.7505","0.7889","6.1372","107.29","0.6215",,,,,
"2014-10-12","3.7505","0.7916","6.1329","107.63","0.6219",,,,,
"2014-10-11","3.7505","0.7916","6.1329","107.63","0.6219",,,,,
"2014-10-10","3.7505","0.7896","6.1314","107.83","0.6218",,,,,
"2014-10-09","3.7504","0.7855","6.1263","107.91","0.6185",,,,,
"2014-10-08","3.7508","0.7895","6.1318","108.24","0.6217",,,,,
"2014-10-07","3.7511","0.7915","6.1417","108.57","0.6220",,,,,
"2014-10-06","3.7511","0.7967","6.1473","109.38","0.6252",,,,,
"2014-10-05","3.7511","0.7990","6.1485","109.75","0.6259",,,,,
"2014-10-04","3.7511","0.7990","6.1485","109.75","0.6259",,,,,
"2014-10-03","3.7511","0.7935","6.1460","109.10","0.6223",,,,,
"2014-10-02","3.7511","0.7908","6.1468","108.66","0.6183",,,,,
"2014-10-01","3.7510","0.7928","6.1519","109.63","0.6173",,,,,
"2014-09-30","3.7506","0.7904","6.1517","109.52","0.6161",,,,,
"2014-09-29","3.7503","0.7882","6.1534","109.43","0.6157",,,,,
"2014-09-28","3.7503","0.7881","6.1441","109.27","0.6152",,,,,
"2014-09-27","3.7503","0.7881","6.1441","109.27","0.6152",,,,,
"2014-09-26","3.7503","0.7856","6.1423","109.03","0.6137",,,,,
"2014-09-25","3.7502","0.7843","6.1391","109.05","0.6129",,,,,
"2014-09-24","3.7501","0.7795","6.1353","108.74","0.6105",,,,,
"2014-09-23","3.7501","0.7775","6.1403","108.70","0.6106",,,,,
"2014-09-22","3.7497","0.7785","6.1473","108.92","0.6120",,,,,
"2014-09-21","3.7496","0.7794","6.1463","109.01","0.6139",,,,,
"2014-09-20","3.7496","0.7794","6.1463","109.01","0.6139",,,,,
"2014-09-19","3.7501","0.7764","6.1451","108.96","0.6098",,,,,
"2014-09-18","3.7501","0.7763","6.1502","108.65","0.6128",,,,,
"2014-09-17","3.7498","0.7722","6.1479","107.39","0.6137",,,,,
"2014-09-16","3.7500","0.7723","6.1517","107.12","0.6162",,,,,
"2014-09-15","3.7500","0.7725","6.1507","107.23","0.6156",,,,,
"2014-09-14","3.7496","0.7713","6.1453","107.34","0.6146",,,,,
"2014-09-13","3.7496","0.7713","6.1453","107.34","0.6146",,,,,
"2014-09-12","3.7501","0.7732","6.1434","107.22","0.6155",,,,,
"2014-09-11","3.7501","0.7738","6.1416","106.89","0.6164",,,,,
"2014-09-10","3.7501","0.7735","6.1450","106.53","0.6197",,,,,
"2014-09-09","3.7501","0.7754","6.1551","106.20","0.6212",,,,,
"2014-09-08","3.7500","0.7728","6.1594","105.33","0.6185",,,,,
"2014-09-07","3.7498","0.7720","6.1579","105.06","0.6123",,,,,
"2014-09-06","3.7498","0.7720","6.1579","105.06","0.6123",,,,,
"2014-09-05","3.7501","0.7723","6.1581","105.19","0.6129",,,,,
"2014-09-04","3.7500","0.7646","6.1551","104.98","0.6087",,,,,
"2014-09-03","3.7501","0.7611","6.1591","105.02","0.6073",,,,,
"2014-09-02","3.7501","0.7619","6.1625","104.83","0.6043",,,,,
"2014-09-01","3.7500","0.7615","6.1628","104.21","0.6020",,,,,
"2014-08-31","3.7498","0.7614","6.1626","104.04","0.6023",,,,,
"2014-08-30","3.7468","0.7612","6.1334","104.07","0.6023",,,,,
"2014-08-29","3.7501","0.7592","6.1602","103.87","0.6028",,,,,
"2014-08-28","3.7501","0.7580","6.1591","103.76","0.6029",,,,,
"2014-08-27","3.7501","0.7588","6.1592","103.96","0.6036",,,,,
"2014-08-26","3.7500","0.7579","6.1600","103.96","0.6033",,,,,
"2014-08-25","3.7500","0.7576","6.1607","104.07","0.6034",,,,,
"2014-08-24","3.7498","0.7550","6.1595","103.92","0.6032",,,,,
"2014-08-23","3.7498","0.7550","6.1595","103.92","0.6032",,,,,
"2014-08-22","3.7501","0.7536","6.1584","103.82","0.6031",,,,,
"2014-08-21","3.7501","0.7538","6.1601","103.80","0.6029",,,,,
"2014-08-20","3.7501","0.7521","6.1518","103.23","0.6015",,,,,
"2014-08-19","3.7501","0.7495","6.1474","102.69","0.5998",,,,,
"2014-08-18","3.7469","0.7472","6.1473","102.45","0.5978",,,,,
"2014-08-17","3.7498","0.7460","6.1493","102.34","0.5988",,,,,
"2014-08-16","3.7498","0.7460","6.1493","102.34","0.5988",,,,,
"2014-08-15","3.7501","0.7475","6.1489","102.48","0.5992",,,,,
"2014-08-14","3.7501","0.7480","6.1504","102.47","0.5994",,,,,
"2014-08-13","3.7501","0.7481","6.1544","102.36","0.5967",,,,,
"2014-08-12","3.7501","0.7482","6.1544","102.25","0.5957",,,,,
"2014-08-11","3.7501","0.7466","6.1541","102.12","0.5958",,,,,
"2014-08-10","3.7498","0.7454","6.1552","102.01","0.5959",,,,,
"2014-08-09","3.7498","0.7455","6.1462","102.01","0.5960",,,,,
"2014-08-08","3.7501","0.7471","6.1580","101.89","0.5951",,,,,
"2014-08-07","3.7501","0.7477","6.1638","102.19","0.5936",,,,,
"2014-08-06","3.7501","0.7482","6.1616","102.40","0.5932",,,,,
"2014-08-05","3.7501","0.7463","6.1603","102.62","0.5929",,,,,
"2014-08-04","3.7501","0.7450","6.1636","102.57","0.5940",,,,,
"2014-08-03","3.7498","0.7443","6.1658","102.60","0.5943",,,,,
"2014-08-02","3.7498","0.7443","6.1658","102.60","0.5943",,,,,
"2014-08-01","3.7501","0.7461","6.1674","102.78","0.5932",,,,,
"2014-07-31","3.7501","0.7467","6.1692","102.82","0.5918",,,,,
"2014-07-30","3.7501","0.7463","6.1643","102.37","0.5907",,,,,
"2014-07-29","3.7501","0.7447","6.1616","101.98","0.5895",,,,,
"2014-07-28","3.7501","0.7443","6.1615","101.82","0.5888",,,,,
"2014-07-27","3.7498","0.7445","6.1621","101.81","0.5889",,,,,
"2014-07-26","3.7498","0.7445","6.1621","101.81","0.5889",,,,,
"2014-07-25","3.7501","0.7434","6.1594","101.81","0.5888",,,,,
"2014-07-24","3.7501","0.7427","6.1568","101.62","0.5877",,,,,
"2014-07-23","3.7501","0.7426","6.1593","101.44","0.5864",,,,,
"2014-07-22","3.7501","0.7409","6.1620","101.48","0.5858",,,,,
"2014-07-21","3.7498","0.7392","6.1636","101.31","0.5854",,,,,
"2014-07-20","3.7498","0.7392","6.1657","101.27","0.5850",,,,,
"2014-07-19","3.7499","0.7394","6.1980","101.32","0.5851",,,,,
"2014-07-18","3.7499","0.7395","6.1649","101.32","0.5851",,,,,
"2014-07-17","3.7500","0.7392","6.1643","101.48","0.5841",,,,,
"2014-07-16","3.7498","0.7382","6.1666","101.71","0.5835",,,,,
"2014-07-15","3.7498","0.7352","6.1680","101.60","0.5842",,,,,
"2014-07-14","3.7498","0.7345","6.1677","101.46","0.5846",,,,,
"2014-07-13","3.7497","0.7346","6.1648","101.26","0.5839",,,,,
"2014-07-12","3.7497","0.7346","6.1648","101.26","0.5839",,,,,
"2014-07-11","3.7500","0.7350","6.1655","101.31","0.5839",,,,,
"2014-07-10","3.7501","0.7339","6.1669","101.41","0.5835",,,,,
"2014-07-09","3.7501","0.7342","6.1669","101.62","0.5838",,,,,
"2014-07-08","3.7501","0.7350","6.1687","101.70","0.5838",,,,,
"2014-07-07","3.7501","0.7356","6.1764","101.99","0.5835",,,,,
"2014-07-06","3.7498","0.7355","6.1782","102.01","0.5827",,,,,
"2014-07-05","3.7501","0.7354","6.1941","102.09","0.5827",,,,,
"2014-07-04","3.7501","0.7353","6.1742","102.09","0.5829",,,,,
"2014-07-03","3.7501","0.7332","6.1654","101.98","0.5830",,,,,
"2014-07-02","3.7501","0.7317","6.1549","101.62","0.5829",,,,,
"2014-07-01","3.7501","0.7306","6.1504","101.47","0.5838",,,,,
"2014-06-30","3.7491","0.7320","6.1526","101.34","0.5864",,,,,
"2014-06-29","3.7498","0.7325","6.1552","101.40","0.5866",,,,,
"2014-06-28","3.7498","0.7325","6.1552","101.40","0.5866",,,,,
"2014-06-27","3.7499","0.7339","6.1560","101.45","0.5873",,,,,
"2014-06-26","3.7501","0.7342","6.1597","101.73","0.5881",,,,,
"2014-06-25","3.7501","0.7343","6.1613","101.87","0.5890",,,,,
"2014-06-24","3.7501","0.7350","6.1589","101.94","0.5881",,,,,
"2014-06-23","3.7477","0.7355","6.1620","101.94","0.5874",,,,,
"2014-06-22","3.7499","0.7352","6.1610","102.06","0.5877",,,,,
"2014-06-21","3.7499","0.7352","6.1610","102.06","0.5877",,,,,
"2014-06-20","3.7500","0.7351","6.1596","101.99","0.5870",,,,,
"2014-06-19","3.7500","0.7348","6.1581","101.88","0.5876",,,,,
"2014-06-18","3.7500","0.7375","6.1608","102.16","0.5896",,,,,
"2014-06-17","3.7500","0.7375","6.1582","102.02","0.5893",,,,,
"2014-06-16","3.7501","0.7381","6.1529","101.87","0.5889",,,,,
"2014-06-15","3.7499","0.7381","6.1476","101.99","0.5890",,,,,
"2014-06-14","3.7499","0.7381","6.1476","101.99","0.5890",,,,,
"2014-06-13","3.7502","0.7380","6.1455","101.92","0.5897",,,,,
"2014-06-12","3.7501","0.7385","6.1456","101.96","0.5945",,,,,
"2014-06-11","3.7502","0.7388","6.1463","102.15","0.5962",,,,,
"2014-06-10","3.7502","0.7370","6.1418","102.36","0.5957",,,,,
"2014-06-09","3.7502","0.7340","6.1482","102.51","0.5951",,,,,
"2014-06-08","3.7500","0.7329","6.1579","102.46","0.5948",,,,,
"2014-06-07","3.7500","0.7329","6.1579","102.46","0.5948",,,,,
"2014-06-06","3.7501","0.7327","6.1607","102.40","0.5949",,,,,
"2014-06-05","3.7501","0.7348","6.1692","102.53","0.5964",,,,,
"2014-06-04","3.7502","0.7345","6.1698","102.64","0.5974",,,,,
"2014-06-03","3.7502","0.7346","6.1707","102.40","0.5970",,,,,
"2014-06-02","3.7502","0.7345","6.1708","102.09","0.5970",,,,,
"2014-06-01","3.7500","0.7333","6.1686","101.67","0.5966",,,,,
"2014-05-31","3.7500","0.7333","6.1686","101.67","0.5966",,,,,
"2014-05-30","3.7501","0.7344","6.1684","101.68","0.5973",,,,,
"2014-05-29","3.7500","0.7350","6.1697","101.66","0.5981",,,,,
"2014-05-28","3.7503","0.7343","6.1721","101.88","0.5965",,,,,
"2014-05-27","3.7501","0.7329","6.1721","101.95","0.5940",,,,,
"2014-05-26","3.7500","0.7334","6.1724","101.92","0.5938",,,,,
"2014-05-25","3.7498","0.7333","6.1690","101.94","0.5937",,,,,
"2014-05-24","3.7498","0.7333","6.1690","101.94","0.5937",,,,,
"2014-05-23","3.7499","0.7332","6.1674","101.83","0.5934",,,,,
"2014-05-22","3.7499","0.7316","6.1646","101.61","0.5924",,,,,
"2014-05-21","3.7500","0.7304","6.1656","101.24","0.5929",,,,,
"2014-05-20","3.7498","0.7298","6.1654","101.39","0.5942",,,,,
"2014-05-19","3.7498","0.7293","6.1656","101.36","0.5944",,,,,
"2014-05-18","3.7497","0.7302","6.1650","101.49","0.5945",,,,,
"2014-05-17","3.7497","0.7302","6.1650","101.49","0.5945",,,,,
"2014-05-16","3.7499","0.7294","6.1649","101.51","0.5950",,,,,
"2014-05-15","3.7498","0.7299","6.1657","101.77","0.5962",,,,,
"2014-05-14","3.7500","0.7293","6.1653","101.99","0.5948",,,,,
"2014-05-13","3.7500","0.7280","6.1650","102.24","0.5933",,,,,
"2014-05-12","3.7501","0.7267","6.1627","101.98","0.5928",,,,,
"2014-05-11","3.7497","0.7266","6.1571","101.82","0.5932",,,,,
"2014-05-10","3.7497","0.7266","6.1571","101.82","0.5932",,,,,
"2014-05-09","3.7498","0.7243","6.1545","101.71","0.5919",,,,,
"2014-05-08","3.7498","0.7193","6.1509","101.75","0.5898",,,,,
"2014-05-07","3.7498","0.7182","6.1530","101.65","0.5892",,,,,
"2014-05-06","3.7495","0.7190","6.1502","101.87","0.5906",,,,,
"2014-05-05","3.7468","0.7207","6.1559","102.04","0.5927",,,,,
"2014-05-04","3.7497","0.7206","6.1604","102.16","0.5923",,,,,
"2014-05-03","3.7497","0.7206","6.1604","102.16","0.5923",,,,,
"2014-05-02","3.7498","0.7214","6.1602","102.39","0.5925",,,,,
"2014-05-01","3.7498","0.7208","6.1588","102.25","0.5921",,,,,
"2014-04-30","3.7498","0.7229","6.1625","102.39","0.5938",,,,,
"2014-04-29","3.7498","0.7223","6.1592","102.57","0.5945",,,,,
"2014-04-28","3.7485","0.7222","6.1645","102.28","0.5947",,,,,
"2014-04-27","3.7497","0.7228","6.1692","102.17","0.5949",,,,,
"2014-04-26","3.7497","0.7228","6.1692","102.17","0.5949",,,,,
"2014-04-25","3.7496","0.7228","6.1704","102.21","0.5950",,,,,
"2014-04-24","3.7499","0.7234","6.1725","102.38","0.5956",,,,,
"2014-04-23","3.7500","0.7235","6.1754","102.45","0.5950",,,,,
"2014-04-22","3.7500","0.7246","6.1775","102.59","0.5948",,,,,
"2014-04-21","3.7500","0.7241","6.1763","102.56","0.5952",,,,,
"2014-04-20","3.7498","0.7237","6.1701","102.36","0.5953",,,,,
"2014-04-19","3.7498","0.7237","6.1701","102.36","0.5953",,,,,
"2014-04-18","3.7500","0.7238","6.1701","102.41","0.5956",,,,,
"2014-04-17","3.7501","0.7228","6.1697","102.16","0.5947",,,,,
"2014-04-16","3.7500","0.7234","6.1723","102.18","0.5964",,,,,
"2014-04-15","3.7501","0.7240","6.1735","101.82","0.5980",,,,,
"2014-04-14","3.7500","0.7227","6.1730","101.67","0.5978",,,,,
"2014-04-13","3.7497","0.7201","6.1660","101.60","0.5975",,,,,
"2014-04-12","3.7497","0.7201","6.1660","101.60","0.5975",,,,,
"2014-04-11","3.7500","0.7199","6.1662","101.57","0.5967",,,,,
"2014-04-10","3.7501","0.7212","6.1632","101.71","0.5957",,,,,
"2014-04-09","3.7500","0.7244","6.1596","101.95","0.5969",,,,,
"2014-04-08","3.7500","0.7263","6.1642","102.51","0.5996",,,,,
"2014-04-07","3.7500","0.7289","6.1734","103.18","0.6028",,,,,
"2014-04-06","3.7498","0.7295","6.1735","103.27","0.6029",,,,,
"2014-04-05","3.7498","0.7295","6.1735","103.27","0.6029",,,,,
"2014-04-04","3.7500","0.7295","6.1737","103.73","0.6029",,,,,
"2014-04-03","3.7501","0.7274","6.1683","103.92","0.6019",,,,,
"2014-04-02","3.7501","0.7253","6.1635","103.76","0.6011",,,,,
"2014-04-01","3.7501","0.7253","6.1673","103.37","0.6005",,,,,
"2014-03-31","3.7500","0.7263","6.1705","103.03","0.6006",,,,,
"2014-03-30","3.7497","0.7271","6.1619","102.80","0.6009",,,,,
"2014-03-29","3.7497","0.7271","6.1619","102.80","0.6009",,,,,
"2014-03-28","3.7500","0.7276","6.1623","102.39","0.6015",,,,,
"2014-03-27","3.7500","0.7263","6.1588","102.10","0.6024",,,,,
"2014-03-26","3.7500","0.7244","6.1495","102.27","0.6044",,,,,
"2014-03-25","3.7499","0.7235","6.1447","102.26","0.6058",,,,,
"2014-03-24","3.7499","0.7248","6.1482","102.35","0.6064",,,,,
"2014-03-23","3.7496","0.7250","6.1533","102.22","0.6063",,,,,
"2014-03-22","3.7496","0.7250","6.1533","102.22","0.6063",,,,,
"2014-03-21","3.7500","0.7252","6.1548","102.29","0.6060",,,,,
"2014-03-20","3.7500","0.7244","6.1593","102.39","0.6051",,,,,
"2014-03-19","3.7500","0.7188","6.1484","101.61","0.6023",,,,,
"2014-03-18","3.7499","0.7183","6.1431","101.60","0.6020",,,,,
"2014-03-17","3.7499","0.7189","6.1418","101.60","0.6011",,,,,
"2014-03-16","3.7496","0.7186","6.1436","101.34","0.6005",,,,,
"2014-03-15","3.7496","0.7186","6.1436","101.34","0.6005",,,,,
"2014-03-14","3.7499","0.7203","6.1409","101.57","0.6017",,,,,
"2014-03-13","3.7500","0.7185","6.1324","102.45","0.6005",,,,,
"2014-03-12","3.7500","0.7208","6.1373","102.83","0.6018",,,,,
"2014-03-11","3.7498","0.7213","6.1387","103.22","0.6012",,,,,
"2014-03-10","3.7495","0.7205","6.1352","103.19","0.5992",,,,,
"2014-03-09","3.7496","0.7204","6.1241","103.17","0.5980",,,,,
"2014-03-08","3.7496","0.7204","6.1241","103.18","0.5980",,,,,
"2014-03-07","3.7500","0.7209","6.1220","103.10","0.5974",,,,,
"2014-03-06","3.7500","0.7263","6.1248","102.72","0.5979",,,,,
"2014-03-05","3.7500","0.7282","6.1277","102.30","0.5992",,,,,
"2014-03-04","3.7500","0.7276","6.1263","101.81","0.5997",,,,,
"2014-03-03","3.7499","0.7261","6.1265","101.39","0.5979",,,,,
"2014-03-02","3.7496","0.7243","6.1290","101.75","0.5969",,,,,
"2014-03-01","3.7496","0.7243","6.1290","101.75","0.5969",,,,,
"2014-02-28","3.7500","0.7271","6.1260","101.92","0.5983",,,,,
"2014-02-27","3.7499","0.7308","6.1246","102.19","0.6000",,,,,
"2014-02-26","3.7500","0.7287","6.1249","102.32","0.5998",,,,,
"2014-02-25","3.7499","0.7276","6.1246","102.36","0.5996",,,,,
"2014-02-24","3.7499","0.7279","6.1211","102.43","0.6009",,,,,
"2014-02-23","3.7496","0.7276","6.1220","102.45","0.6017",,,,,
"2014-02-22","3.7496","0.7276","6.1220","102.45","0.6017",,,,,
"2014-02-21","3.7499","0.7288","6.1178","102.50","0.6003",,,,,
"2014-02-20","3.7499","0.7287","6.1108","102.11","0.6000",,,,,
"2014-02-19","3.7500","0.7269","6.1023","102.20","0.5992",,,,,
"2014-02-18","3.7498","0.7285","6.0991","102.31","0.5985",,,,,
"2014-02-17","3.7499","0.7296","6.0982","101.78","0.5970",,,,,
"2014-02-16","3.7496","0.7302","6.0987","101.77","0.5970",,,,,
"2014-02-15","3.7496","0.7302","6.0987","101.77","0.5970",,,,,
"2014-02-14","3.7500","0.7305","6.0989","101.92","0.5991",,,,,
"2014-02-13","3.7500","0.7332","6.1004","102.17","0.6014",,,,,
"2014-02-12","3.7500","0.7344","6.0991","102.49","0.6060",,,,,
"2014-02-11","3.7498","0.7321","6.0986","102.34","0.6085",,,,,
"2014-02-10","3.7499","0.7335","6.1010","102.27","0.6095",,,,,
"2014-02-09","3.7499","0.7333","6.1006","102.30","0.6091",,,,,
"2014-02-08","3.7499","0.7333","6.1006","102.30","0.6091",,,,,
"2014-02-07","3.7499","0.7357","6.1004","102.13","0.6116",,,,,
"2014-02-06","3.7499","0.7381","6.0991","101.59","0.6130",,,,,
"2014-02-05","3.7499","0.7396","6.1015","101.37","0.6130",,,,,
"2014-02-04","3.7500","0.7398","6.1026","101.29","0.6132",,,,,
"2014-02-03","3.7490","0.7408","6.1057","101.86","0.6105",,,,,
"2014-02-02","3.7498","0.7413","6.1056","101.94","0.6079",,,,,
"2014-02-01","3.7498","0.7413","6.1056","101.95","0.6079",,,,,
"2014-01-31","3.7500","0.7389","6.1054","102.46","0.6072",,,,,
"2014-01-30","3.7500","0.7346","6.1033","102.45","0.6053",,,,,
"2014-01-29","3.7500","0.7321","6.1005","102.81","0.6034",,,,,
"2014-01-28","3.7500","0.7318","6.0997","102.80","0.6029",,,,,
"2014-01-27","3.7500","0.7310","6.1025","102.47","0.6048",,,,,
"2014-01-26","3.7498","0.7309","6.1018","102.32","0.6063",,,,,
"2014-01-25","3.7498","0.7309","6.1018","102.32","0.6063",,,,,
