,Country Name,Country Code,Indicator Name,Indicator Code,Time Period,Value,Status,Unnamed: 7
159434,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998,109.2161332,,
160230,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988,100.6233837,,
162092,Kenya,664,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990,27.25806452,,
162670,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1962,52.10896243,,
164453,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1994,101.9086201,,
164749,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978,46.96023271,,
165079,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008,101.0198494,,
165462,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003,76.96304437,,
165467,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006,86.67261987,,
167245,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975,36.18206111,,
168191,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972,26.95865211,,
169451,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1994,99.28825623,,
169824,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998,51.6848816,,
170284,Latvia,941,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006,83.98086124,,
170669,Iceland,176,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1959,0.014159061,,
171229,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1973,26.06623879,,
171725,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993,95.47511312,,
173418,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987,88.64464835,,
173702,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1960,13.9358435,,
173902,Tunisia,744,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977,24.64744948,,
173975,Libya,672,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985,75.20621058,,
173976,Libya,672,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998,48.28125,,
175547,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983,64.01622718,,
175843,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999,100.2194613,,
176599,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972,41.74520716,,
179747,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983,69.23076923,,
179748,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002,87.21719457,,
181311,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988,86.42095195,,
181412,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957,20.7222815,,
181586,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989,22.74160947,,
181917,Malawi,676,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1971,25.80329819,,
183278,Tunisia,744,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982,66.4845173,,
183861,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966,42.64628296,,
183885,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002,91.10066588,,
184358,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005,87.53629795,,
185240,Burkina Faso,748,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977,67.1247817,,
185937,Kenya,664,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977,12.34394638,,
186203,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011,99.57113402,,
187177,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986,41.19516043,,
188079,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993,102.8446174,,
188933,Finland,172,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985,74.05913978,,
188962,Finland,172,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990,82.79569892,,
190832,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977,97.55024893,,
191243,Iceland,176,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979,1.266232901,,
191712,Pakistan,564,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991,20.16402476,,
191743,Pakistan,564,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992,20.70471064,,
193238,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977,180.1114101,,
195490,Pakistan,564,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975,4.8611977,,
195649,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982,102.1004229,,
195877,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986,41.75121186,,
196765,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988,85.85972851,,
199489,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011,106.2525676,,
199751,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002,84.41666667,,
200859,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961,40.32817965,,
201980,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985,100,,
204216,Libya,672,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988,39.27098496,,
204947,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974,56.11855693,,
205530,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992,34.64606207,,
206549,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995,82.15605749,,
206550,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010,100,,
207579,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980,89.36825886,,
207595,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011,107.6666667,,
207831,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986,107.6013248,,
209407,Sri Lanka,524,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974,22.97000281,,
209851,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009,92.75,,
211804,Solomon Islands,813,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989,92.49226006,,
211932,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998,0,,
212835,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983,56.8796686,,
214216,Kenya,664,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983,19.35483871,,
215396,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1994,81.81516099,,
216556,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986,80.31674208,,
218337,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004,89.97896739,,
218686,Kenya,664,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995,78.87096774,,
218850,Finland,172,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964,11.29484052,,
219291,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992,69.09278826,,
222838,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990,81.76156584,,
224422,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989,453.9616804,,
224432,Sri Lanka,524,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966,11.11451749,,
224433,Sri Lanka,524,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000,51.84723952,,
224526,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992,73.04091526,,
224709,Solomon Islands,813,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977,64.62848297,,
225928,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981,21.97900833,,
227485,Latvia,941,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000,53.81818182,,
228322,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1956,37.57901882,,
229407,Pakistan,564,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998,47.20691301,,
230239,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995,100.1131222,,
230243,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998,94.45701357,,
230549,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957,2.012902661,,
230751,Norway,142,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961,12.01693751,,
231027,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1956,49.43906859,,
232285,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963,0.006865938,,
233970,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1969,16.67785683,,
233971,Senegal,722,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986,70.03533569,,
234038,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957,46.67830152,,
234039,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966,56.39822647,,
234461,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978,34.85411141,,
235395,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982,298.2083101,,
237087,Solomon Islands,813,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979,87.77089783,,
237131,Solomon Islands,813,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984,118.4210526,,
237386,Papua New Guinea,853,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991,8.397283857,,
237902,Morocco,686,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964,17.15520819,,
237903,Morocco,686,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993,85.70200314,,
238077,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990,118.0814587,,
238176,Burkina Faso,748,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979,65.45131069,,
238895,Senegal,722,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984,100.2826855,,
240634,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986,67.35841015,,
241945,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006,93.11322328,,
242711,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1949,0.791520462,,
242956,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007,97.89267528,,
244198,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991,104.7261663,,
244695,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985,43.20798574,,
244696,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009,94.29729358,,
245150,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975,33.80067454,,
246200,Kenya,664,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975,6.432760788,,
247265,Norway,142,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983,49.4592994,,
247280,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983,35.31142445,,
247499,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1950,35.27998697,,
247510,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004,99.43673003,,
248330,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1951,20.53216882,,
249576,Papua New Guinea,853,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975,3.727541825,,
250424,Kenya,664,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993,70.64516129,,
251036,Norway,142,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1949,9.289531164,,
251247,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987,101.6897791,,
252129,Fiji,819,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978,92.45929734,,
252717,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981,526.3740427,,
254414,Iceland,176,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990,32.39086158,,
254593,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1967,3.322266529,,
256131,Finland,172,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980,53.76344086,,
256855,Malawi,676,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977,60.25218771,,
257283,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980,52.91292052,,
258997,Sri Lanka,524,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988,13.64610365,,
259141,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1967,17.26722267,,
259640,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1971,6.379244098,,
263816,Syrian Arab Republic,463,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995,100,,
264415,Syrian Arab Republic,463,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981,129.2238806,,
264623,Pakistan,564,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008,77.73530705,,
266944,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977,16.62090953,,
266960,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012,121.3646023,,
267933,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974,38.76181558,,
268018,Kenya,664,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1958,3.266138821,,
268340,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989,144.258489,,
268553,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996,104.1722945,,
268643,Syrian Arab Republic,463,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964,16.13219616,,
268760,Pakistan,564,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979,8.388736851,,
268761,Pakistan,564,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985,12.14418041,,
270659,Finland,172,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992,88.17204301,,
272862,Syrian Arab Republic,463,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975,46.56716418,,
273146,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975,17.87376622,,
273583,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1950,13.91531513,,
274456,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011,104.8299814,,
274580,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986,65.84774571,,
274831,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972,20.45285569,,
274832,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979,59.02198719,,
275066,Papua New Guinea,853,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997,17.65531951,,
275233,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007,95.16666667,,
275700,Norway,142,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1956,12.75266838,,
276916,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997,88.84281524,,
277068,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987,103.4654563,,
277891,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1958,12.59505562,,
278383,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1948,5.829735374,,
280712,Libya,672,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001,102.5520833,,
281577,South Africa,199,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997,52.61778275,,
281721,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1973,69.02927581,,
281890,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970,16.67882412,,
283734,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997,80.67345929,,
283758,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1950,80.32312671,,
284254,Syrian Arab Republic,463,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957,17.46268657,,
284283,Syrian Arab Republic,463,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982,112.9253731,,
285197,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992,49.24048299,,
285198,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999,71.02459129,,
286220,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007,82.44646866,,
287518,Norway,142,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001,64.11249579,,
288329,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006,103.2989691,,
288365,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1949,5.458040836,,
288833,Fiji,819,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976,78.91590545,,
288892,Fiji,819,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974,67.06158489,,
289385,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1950,46.80146327,,
289671,Sri Lanka,524,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1973,14.81935665,,
289794,Pakistan,564,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970,1.363534591,,
289827,Pakistan,564,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003,49.71414135,,
289965,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963,4.938073194,,
292097,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1973,49.1346723,,
293268,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984,64.05880725,,
294031,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972,3.776584965,,
294245,Sri Lanka,524,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1955,14.07838882,,
294260,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1956,16.11823488,,
295373,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975,188.3561256,,
297627,South Africa,199,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1971,1.841884524,,
298841,Latvia,941,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995,52.44019139,,
299340,Fiji,819,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1973,40.64338478,,
300290,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964,8.299590827,,
300379,Morocco,686,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981,60.40858262,,
300497,Tunisia,744,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965,8.342880473,,
300560,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990,50.88508453,,
300980,Syrian Arab Republic,463,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965,16.46481876,,
301014,Tunisia,744,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974,26.67399779,,
301281,Pakistan,564,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005,55.07574552,,
301379,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1962,32.02934162,,
301380,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990,100,,
302010,Papua New Guinea,853,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000,35.13230247,,
302637,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992,121.0781885,,
303209,Finland,172,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1994,94.08602151,,
304798,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1969,21.12422991,,
304799,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005,88.12217195,,
305262,Iceland,176,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001,54.84108703,,
305703,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003,106.8453608,,
